comuna,dormitorios,baños,estacionamientos,bodegas,superficie_total,superficie_util,precio,gastos_comunes,lat,long,precio_total,distancia_estacion,estacion_cercana
Vitacura,4.0,4.0,3.0,1.0,200.0,180.0,2595671.0,300000.0,-33.395463,-70.599653,2895671.0,2376.894534564378,El Golf
Vitacura,4.0,4.0,2.0,1.0,226.0,185.0,1600000.0,0.0,-33.3965236,-70.5856861,1600000.0,1975.8754884276289,Escuela Militar
Vitacura,3.0,4.0,0.0,1.0,200.0,140.0,1500000.0,0.0,-33.3944455,-70.564178,1500000.0,1618.933848898177,Manquehue
Vitacura,2.0,3.0,1.0,0.0,124.0,114.0,2000000.0,300000.0,-33.3935708,-70.5886743,2300000.0,2332.091745640059,Escuela Militar
Vitacura,3.0,3.0,3.0,1.0,385.0,135.0,3309480.0,550000.0,-33.3780496,-70.5297575,3859480.0,3603.6344091054298,Los Dominicos
Vitacura,3.0,3.0,2.0,1.0,140.0,140.0,1600000.0,0.0,-33.3955073,-70.5866855,1600000.0,2095.113571133176,Escuela Militar
Vitacura,2.0,3.0,2.0,0.0,140.0,140.0,1990000.0,0.0,-33.4053377,-70.5929988,1990000.0,1158.142802337878,Alcántara
Vitacura,4.0,4.0,3.0,1.0,275.0,270.0,1800000.0,490000.0,-33.4036204,-70.5917573,2290000.0,1319.7483466224503,Alcántara
Vitacura,2.0,2.0,1.0,1.0,119.7,87.4,1290000.0,160000.0,-33.374461,-70.5218637,1450000.0,4288.5484010244245,Los Dominicos
Vitacura,1.0,1.0,1.0,1.0,80.0,80.0,1265389.0,180000.0,-33.375223,-70.5429909,1445389.0,3637.2440199023345,Los Dominicos
Vitacura,4.0,3.0,2.0,1.0,130.0,115.0,1460065.0,280000.0,-33.3970065,-70.5892511,1740065.0,1966.7807335832663,Escuela Militar
Vitacura,2.0,2.0,2.0,0.0,240.0,220.0,3000000.0,0.0,-33.4015338,-70.5875902,3000000.0,1442.3368152800044,Escuela Militar
Vitacura,3.0,3.0,3.0,1.0,240.0,200.0,2200000.0,0.0,-33.3961367,-70.5870321,2200000.0,2028.659102640623,Escuela Militar
Vitacura,3.0,3.0,3.0,0.0,383.0,138.0,3893506.0,600000.0,-33.375941,-70.5279238,4493506.0,3886.549058942307,Los Dominicos
Vitacura,2.0,2.0,2.0,0.0,160.0,100.0,1946753.0,350000.0,-33.3905276,-70.5687272,2296753.0,2035.5366748620845,Manquehue
Vitacura,4.0,4.0,4.0,0.0,260.0,230.0,2660563.0,700000.0,-33.3692815,-70.5778417,3360563.0,4503.729662409541,Manquehue
Vitacura,3.0,3.0,4.0,1.0,146.0,116.0,1622294.0,288000.0,-33.3748825,-70.525453,1910294.0,4090.3803232200494,Los Dominicos
Vitacura,4.0,3.0,2.0,1.0,130.0,123.0,1350000.0,0.0,-33.39477,-70.5987453,1350000.0,2440.86772046241,El Golf
Vitacura,3.0,3.0,0.0,0.0,160.0,140.0,1800000.0,230000.0,-33.3986278,-70.6024804,2030000.0,2097.2236895298315,El Golf
Vitacura,2.0,2.0,2.0,1.0,160.0,126.0,1622294.0,270000.0,-33.3766066,-70.568093,1892294.0,3579.858334204485,Manquehue
Vitacura,3.0,2.0,2.0,0.0,140.0,128.0,1509058.0,220000.0,-33.399503,-70.5802271,1729058.0,1591.3352813106665,Manquehue
Vitacura,4.0,4.0,3.0,1.0,300.0,234.0,2855238.0,700000.0,-33.3751135,-70.5431335,3555238.0,3648.7953762263924,Los Dominicos
Vitacura,3.0,3.0,3.0,1.0,140.0,128.0,1500000.0,220000.0,-33.3979146,-70.5792115,1720000.0,1645.8309873884255,Manquehue
Vitacura,1.0,1.0,1.0,0.0,5.0,50.0,600000.0,100000.0,-33.3894741,-70.5737257,700000.0,2231.935612545796,Manquehue
Vitacura,4.0,4.0,2.0,0.0,402.0,364.0,3500000.0,980000.0,-33.3685822,-70.5437441,4480000.0,4372.907254862322,Los Dominicos
Vitacura,3.0,4.0,2.0,0.0,180.0,140.0,1622294.0,250000.0,-33.374164,-70.525167,1872294.0,4173.835592317515,Los Dominicos
Vitacura,4.0,4.0,2.0,1.0,215.0,185.0,1654740.0,350000.0,-33.402238,-70.5864659,2004740.0,1348.522289246217,Escuela Militar
Vitacura,3.0,3.0,2.0,0.0,269.0,239.0,2757900.0,650000.0,-33.3739143,-70.5425269,3407900.0,3784.8891807923787,Los Dominicos
Vitacura,3.0,3.0,4.0,0.0,240.0,220.0,2595671.0,360000.0,-33.401475,-70.586685,2955671.0,1435.2974880412119,Escuela Militar
Vitacura,4.0,4.0,3.0,1.0,220.0,190.0,2271212.0,350000.0,-33.3960292,-70.5870482,2621212.0,2040.7076576330455,Escuela Militar
Vitacura,3.0,2.0,1.0,0.0,146.16,113.81,1362727.0,180000.0,-33.3760945,-70.5294682,1542727.0,3814.8431055956416,Los Dominicos
Vitacura,2.0,2.0,1.0,0.0,170.0,150.0,2000000.0,280000.0,-33.3858696,-70.580618,2280000.0,2837.543859330167,Manquehue
Vitacura,4.0,4.0,3.0,1.0,326.0,277.0,2800000.0,740000.0,-33.3812968,-70.588966,3540000.0,3665.8141768807027,Manquehue
Vitacura,3.0,4.0,3.0,2.0,280.0,280.0,2500000.0,400000.0,-33.3943699,-70.5618254,2900000.0,1629.0021251474436,Hernando de Magallanes
Vitacura,2.0,2.0,1.0,1.0,105.0,95.0,1050000.0,150000.0,-33.3895168,-70.5494336,1200000.0,2086.3828174666305,Los Dominicos
Vitacura,3.0,3.0,2.0,0.0,345.0,345.0,2433441.0,0.0,-33.399172,-70.596855,2433441.0,1922.5821652012098,Alcántara
Vitacura,2.0,4.0,2.0,1.0,170.0,150.0,1800000.0,0.0,-33.396502,-70.590439,1800000.0,2047.7404100843396,Escuela Militar
Vitacura,4.0,4.0,2.0,1.0,140.0,110.0,2108982.0,450000.0,-33.3917442,-70.5919927,2558982.0,2596.2489583250563,Escuela Militar
Vitacura,2.0,2.0,1.0,1.0,100.0,87.0,1200498.0,180000.0,-33.3865737,-70.5424162,1380498.0,2381.5447569974313,Los Dominicos
Vitacura,3.0,3.0,0.0,0.0,162.0,150.0,2000000.0,250000.0,-33.4080447,-70.600019,2250000.0,1036.7197132850044,El Golf
Vitacura,3.0,2.0,2.0,1.0,155.0,155.0,1460065.0,220000.0,-33.4067097,-70.5962232,1680065.0,1095.804058583514,El Golf
Vitacura,3.0,2.0,2.0,0.0,140.0,120.0,1500000.0,250000.0,-33.3918659,-70.5566444,1750000.0,1819.3460857943921,Hernando de Magallanes
Vitacura,3.0,3.0,6.0,0.0,205.0,132.0,3147251.0,580000.0,-33.3757534,-70.5284805,3727251.0,3885.075437978479,Los Dominicos
Vitacura,4.0,3.0,2.0,1.0,380.0,160.0,1800000.0,350000.0,-33.3983352,-70.6008332,2150000.0,2086.1460740136035,El Golf
Vitacura,4.0,3.0,1.0,0.0,160.0,140.0,1460065.0,340000.0,-33.397102,-70.5996936,1800065.0,2197.9849109206016,El Golf
Vitacura,2.0,3.0,2.0,1.0,120.0,110.0,1800000.0,250000.0,-33.3927287,-70.5591682,2050000.0,1745.9391251911027,Hernando de Magallanes
Vitacura,3.0,2.0,0.0,0.0,140.0,120.0,1557402.0,0.0,-33.4018692,-70.5933877,1557402.0,1540.4593773881602,Alcántara
Vitacura,3.0,4.0,5.0,0.0,160.0,133.0,1719632.0,300000.0,-33.3939359,-70.589737,2019632.0,2310.155942101229,Escuela Militar
Vitacura,3.0,2.0,2.0,0.0,153.0,153.0,1749000.0,0.0,-33.4017112,-70.5934214,1749000.0,1558.2793106858342,Alcántara
Vitacura,3.0,4.0,0.0,0.0,180.0,160.0,1600000.0,0.0,-33.3965034,-70.5904388,1600000.0,2047.5852781076794,Escuela Militar
Vitacura,2.0,2.0,2.0,1.0,120.0,90.0,1297835.0,180000.0,-33.374452,-70.5217993,1477835.0,4292.400016791129,Los Dominicos
Vitacura,5.0,4.0,2.0,2.0,180.0,150.0,1849415.0,170000.0,-33.3715493,-70.5195464,2019415.0,4676.660718998334,Los Dominicos
Vitacura,2.0,3.0,2.0,0.0,140.0,113.0,1784524.0,220000.0,-33.4006359,-70.5860797,2004524.0,1521.9365697544395,Escuela Militar
Vitacura,2.0,2.0,2.0,1.0,120.0,87.0,1250000.0,170000.0,-33.374452,-70.5217993,1420000.0,4292.400016791129,Los Dominicos
Vitacura,4.0,4.0,3.0,1.0,200.0,180.0,2595671.0,0.0,-33.395588,-70.5994542,2595671.0,2360.185191307359,El Golf
Vitacura,3.0,2.0,2.0,0.0,160.0,140.0,1589848.0,0.0,-33.3910616,-70.5801088,1589848.0,2307.7655440478597,Manquehue
Vitacura,4.0,4.0,0.0,0.0,950.71,360.0,4477532.0,0.0,-33.3685822,-70.5437441,4477532.0,4372.907254862322,Los Dominicos
Vitacura,4.0,4.0,2.0,0.0,380.0,185.0,3147251.0,0.0,-33.395633,-70.578215,3147251.0,1785.668486730398,Manquehue
Vitacura,2.0,2.0,1.0,1.0,120.0,110.0,1232944.0,225000.0,-33.3842133,-70.5558214,1457944.0,2669.977301677539,Hernando de Magallanes
Vitacura,3.0,4.0,4.0,0.0,385.0,305.0,2500000.0,665981.0,-33.4044951,-70.5919012,3165981.0,1226.0881564596946,Alcántara
Vitacura,2.0,2.0,2.0,0.0,108.0,90.0,1492511.0,180000.0,-33.3993049,-70.5816315,1672511.0,1687.613579839656,Escuela Militar
Vitacura,4.0,3.0,3.0,0.0,270.0,270.0,1600000.0,450000.0,-33.4050135,-70.5914573,2050000.0,1162.3522755390488,Alcántara
Vitacura,3.0,3.0,2.0,1.0,260.0,130.0,2530779.0,300000.0,-33.3974506,-70.5761338,2830779.0,1509.805395958418,Manquehue
Vitacura,3.0,4.0,2.0,1.0,165.0,140.0,2076537.0,180000.0,-33.3975092,-70.6002807,2256537.0,2164.1555586333457,El Golf
Vitacura,3.0,4.0,2.0,0.0,16450.0,143.88,1557402.0,280000.0,-33.379713,-70.536995,1837402.0,3218.073858830281,Los Dominicos
Vitacura,5.0,3.0,1.0,0.0,128.0,128.0,1500000.0,330000.0,-33.4068407,-70.5983527,1830000.0,1112.4945040067378,El Golf
Vitacura,3.0,3.0,2.0,0.0,118.0,112.0,1200000.0,350000.0,-33.3918221,-70.5948276,1550000.0,2661.5818119362925,Alcántara
Vitacura,2.0,2.0,2.0,0.0,110.0,88.0,1232944.0,0.0,-33.3846725,-70.5605507,1232944.0,2651.020429263066,Hernando de Magallanes
Vitacura,3.0,3.0,2.0,1.0,140.0,120.0,1450000.0,250000.0,-33.3923829,-70.5952355,1700000.0,2607.7393651159555,Alcántara
Vitacura,4.0,3.0,2.0,1.0,170.0,170.0,1500000.0,350000.0,-33.4022386,-70.5831813,1850000.0,1344.8057608432644,Escuela Militar
Vitacura,4.0,4.0,2.0,0.0,227.0,182.0,2498333.0,0.0,-33.3714298,-70.5484062,2498333.0,4068.0760717576777,Los Dominicos
Vitacura,1.0,1.0,1.0,1.0,71.0,60.0,1265389.0,150000.0,-33.3757636,-70.5420162,1415389.0,3582.774257366155,Los Dominicos
Vitacura,4.0,4.0,2.0,0.0,380.0,180.0,3000000.0,430000.0,-33.3950284,-70.5794756,3430000.0,1908.761612055769,Manquehue
Vitacura,3.0,2.0,2.0,0.0,116.0,110.0,1450000.0,200000.0,-33.3975439,-70.5746474,1650000.0,1429.3672294257426,Manquehue
Vitacura,5.0,4.0,3.0,1.0,270.0,230.0,3000000.0,500000.0,-33.396667,-70.5899372,3500000.0,2018.2005114308276,Escuela Militar
Vitacura,2.0,2.0,2.0,0.0,117.0,87.0,1330281.0,160000.0,-33.374452,-70.5217993,1490281.0,4292.400016791129,Los Dominicos
Vitacura,2.0,2.0,1.0,1.0,90.0,75.0,1135606.0,200000.0,-33.3859313,-70.5450194,1335606.0,2441.9842972145534,Los Dominicos
Vitacura,2.0,2.0,1.0,0.0,119.7,87.4,1492511.0,160000.0,-33.3744758,-70.5217455,1652511.0,4292.605415668518,Los Dominicos
Vitacura,5.0,4.0,3.0,2.0,398.0,350.0,2300000.0,400000.0,-33.4035953,-70.5897552,2700000.0,1278.118254286665,Escuela Militar
Vitacura,3.0,2.0,0.0,0.0,131.0,116.0,1700000.0,150000.0,-33.4049327,-70.5943543,1850000.0,1241.1672723959446,Alcántara
Vitacura,3.0,3.0,2.0,0.0,155.0,150.0,1460065.0,400000.0,-33.3822517,-70.5776215,1860065.0,3106.1042035945193,Manquehue
Vitacura,3.0,3.0,2.0,1.0,206.0,172.0,2271212.0,0.0,-33.3706258,-70.54741,2271212.0,4150.962635379709,Los Dominicos
Vitacura,4.0,4.0,2.0,0.0,310.0,255.0,2433441.0,500000.0,-33.4028257,-70.5852896,2933441.0,1273.9579293369106,Escuela Militar
Vitacura,4.0,4.0,1.0,1.0,164.0,140.0,1300000.0,150000.0,-33.3840261,-70.5353713,1450000.0,2796.996830913564,Los Dominicos
Vitacura,2.0,2.0,2.0,0.0,170.0,170.0,1400000.0,350000.0,-33.4022386,-70.5831813,1750000.0,1344.8057608432644,Escuela Militar
Vitacura,1.0,1.0,0.0,0.0,50.0,50.0,600000.0,100000.0,-33.3888414,-70.5740189,700000.0,2307.0735546418714,Manquehue
Vitacura,4.0,3.0,3.0,0.0,180.0,155.0,1849415.0,350000.0,-33.3905211,-70.5724124,2199415.0,2088.439923003772,Manquehue
Vitacura,3.0,2.0,2.0,0.0,150.0,130.0,1622294.0,0.0,-33.3989589,-70.5871258,1622294.0,1718.110688267229,Escuela Militar
Vitacura,2.0,2.0,2.0,1.0,94.0,80.0,1265389.0,152000.0,-33.3743809,-70.5262377,1417389.0,4109.2908123631805,Los Dominicos
Vitacura,3.0,3.0,3.0,0.0,249.0,218.0,1687186.0,850000.0,-33.4051851,-70.5978441,2537186.0,1282.7183050780145,El Golf
Vitacura,3.0,3.0,2.0,1.0,165.0,140.0,2100000.0,300000.0,-33.3845248,-70.5572804,2400000.0,2637.4313624381825,Hernando de Magallanes
Vitacura,4.0,3.0,2.0,0.0,300.0,140.0,2200000.0,220000.0,-33.3767714,-70.5498454,2420000.0,3491.3163544705926,Los Dominicos
Vitacura,4.0,4.0,2.0,0.0,330.0,280.0,2290000.0,0.0,-33.3921789,-70.5833376,2290000.0,2379.263147114809,Manquehue
Vitacura,3.0,3.0,2.0,1.0,296.0,266.0,2011645.0,390000.0,-33.4065109,-70.5957232,2401645.0,1115.7386039548742,El Golf
Vitacura,3.0,3.0,2.0,0.0,320.0,260.0,2757900.0,0.0,-33.4008257,-70.5832896,2757900.0,1500.3519998188574,Escuela Militar
Vitacura,4.0,4.0,2.0,0.0,380.0,180.0,3114805.0,415000.0,-33.3968163,-70.5781937,3529805.0,1678.3527044686134,Manquehue
Vitacura,4.0,5.0,2.0,1.0,390.0,360.0,3500000.0,800000.0,-33.3699491,-70.543916,4300000.0,4220.548186354268,Los Dominicos
Vitacura,4.0,3.0,3.0,0.0,180.0,160.0,2530779.0,0.0,-33.3938657,-70.5970465,2530779.0,2488.3299030882536,Alcántara
Vitacura,2.0,3.0,2.0,0.0,143.5,124.0,1700000.0,200000.0,-33.4053831,-70.5928546,1900000.0,1149.6243106902643,Alcántara
Vitacura,3.0,3.0,2.0,0.0,240.0,180.0,3244588.0,220000.0,-33.4000268,-70.5858329,3464588.0,1587.6877044345272,Escuela Militar
Vitacura,2.0,2.0,1.0,1.0,119.7,87.4,1300000.0,160000.0,-33.374461,-70.5218637,1460000.0,4288.5484010244245,Los Dominicos
Vitacura,3.0,3.0,0.0,0.0,139.0,79.0,2206320.0,450000.0,-33.3757534,-70.5284805,2656320.0,3885.075437978479,Los Dominicos
Vitacura,4.0,4.0,4.0,1.0,765.0,474.0,7500000.0,1200000.0,-33.360611,-70.5495987,8700000.0,5276.439219881851,Los Dominicos
Vitacura,4.0,4.0,4.0,2.0,385.0,385.0,2500000.0,0.0,-33.4063899,-70.5953284,2500000.0,1128.8799222358039,El Golf
Vitacura,3.0,3.0,2.0,1.0,280.0,140.0,2500000.0,430000.0,-33.3835627,-70.5607146,2930000.0,2775.3279814932184,Hernando de Magallanes
Vitacura,3.0,5.0,3.0,0.0,670.0,285.0,3800000.0,800000.0,-33.3814769,-70.5892738,4600000.0,3665.0453567952827,Manquehue
Vitacura,3.0,4.0,4.0,1.0,308.0,308.0,3600000.0,800000.0,-33.3736335,-70.5426168,4400000.0,3815.6000571220598,Los Dominicos
Vitacura,4.0,5.0,3.0,0.0,371.0,286.0,3800000.0,1000000.0,-33.3813171,-70.5891647,4800000.0,3674.150466564856,Manquehue
Vitacura,2.0,2.0,0.0,0.0,123.0,105.0,1300000.0,0.0,-33.38431,-70.55546,1300000.0,2659.773369355719,Hernando de Magallanes
Vitacura,3.0,3.0,2.0,1.0,168.0,140.0,1687186.0,280000.0,-33.3759201,-70.5493667,1967186.0,3579.7546909795587,Los Dominicos
Vitacura,3.0,3.0,2.0,1.0,250.0,225.0,2920130.0,560000.0,-33.3798337,-70.5692992,3480130.0,3225.91376474683,Manquehue
Vitacura,3.0,4.0,3.0,0.0,600.0,450.0,4500000.0,900000.0,-33.3685823,-70.5437429,5400000.0,4372.89883323111,Los Dominicos
Vitacura,3.0,3.0,2.0,1.0,210.0,135.0,3309480.0,500000.0,-33.3776285,-70.5296522,3809480.0,3650.5918128471562,Los Dominicos
Vitacura,4.0,3.0,1.0,0.0,125.0,115.0,1700000.0,150000.0,-33.4048079,-70.5944783,1850000.0,1258.2817722217824,Alcántara
Vitacura,4.0,3.0,3.0,0.0,239.0,215.0,2336104.0,0.0,-33.369241,-70.5777073,2336104.0,4505.400185771798,Manquehue
Vitacura,4.0,5.0,4.0,0.0,658.0,419.0,5191341.0,1100000.0,-33.36525,-70.5462003,6291341.0,4743.832314336357,Los Dominicos
Vitacura,2.0,3.0,2.0,0.0,127.0,117.0,1622294.0,270000.0,-33.3795137,-70.5889137,1892294.0,3830.226495378618,Manquehue
Vitacura,3.0,2.0,2.0,0.0,226.0,116.0,1450000.0,180000.0,-33.3975439,-70.5746474,1630000.0,1429.3672294257426,Manquehue
Vitacura,4.0,3.0,2.0,1.0,140.0,120.0,1816970.0,260000.0,-33.3995985,-70.580456,2076970.0,1600.7709643639862,Manquehue
Vitacura,3.0,4.0,3.0,1.0,385.0,285.0,3800000.0,800000.0,-33.381317,-70.589161,4600000.0,3673.968836136516,Manquehue
Vitacura,3.0,4.0,4.0,0.0,792.0,438.0,7624783.0,0.0,-33.366259,-70.5472013,7624783.0,4635.029817037798,Los Dominicos
Vitacura,3.0,4.0,0.0,0.0,345.0,345.0,2433441.0,700000.0,-33.3990148,-70.5966297,3133441.0,1931.7054015308797,Alcántara
Vitacura,2.0,2.0,2.0,1.0,119.0,87.0,1460065.0,174000.0,-33.374452,-70.5217993,1634065.0,4292.400016791129,Los Dominicos
Vitacura,3.0,3.0,2.0,0.0,14205.0,12801.0,1914307.0,350000.0,-33.4038192,-70.5888218,2264307.0,1224.9240058569942,Escuela Militar
Vitacura,5.0,7.0,5.0,0.0,475.0,475.0,3569047.0,0.0,-33.369241,-70.5777073,3569047.0,4505.400185771798,Manquehue
Vitacura,3.0,2.0,2.0,0.0,136.0,109.0,1600000.0,240000.0,-33.3929075,-70.5803863,1840000.0,2149.6618033344303,Manquehue
Vitacura,2.0,2.0,0.0,0.0,170.0,150.0,2000000.0,180000.0,-33.396502,-70.590439,2180000.0,2047.7404100843396,Escuela Militar
Vitacura,3.0,3.0,4.0,1.0,347.0,282.0,3244588.0,470000.0,-33.3952789,-70.5924454,3714588.0,2232.566303776057,Escuela Militar
Vitacura,2.0,2.0,0.0,0.0,119.0,87.0,1427619.0,0.0,-33.3729973,-70.5210152,1427619.0,4468.988086290937,Los Dominicos
Vitacura,3.0,2.0,2.0,0.0,132.0,22.0,1900000.0,230000.0,-33.3979102,-70.5892866,2130000.0,1869.5488260897496,Escuela Militar
Vitacura,3.0,4.0,3.0,0.0,310.0,250.0,4200000.0,600.0,-33.3720665,-70.5473633,4200600.0,3990.732718526839,Los Dominicos
Vitacura,3.0,4.0,4.0,0.0,291.0,268.0,3500000.0,470000.0,-33.3738957,-70.5255405,3970000.0,4185.67209195438,Los Dominicos
Vitacura,4.0,4.0,3.0,1.0,180.0,140.0,1500000.0,290000.0,-33.3958664,-70.5990448,1790000.0,2323.81081446432,El Golf
Vitacura,3.0,2.0,2.0,0.0,90.0,85.0,1005822.0,0.0,-33.3856477,-70.5774582,1005822.0,2744.456676057223,Manquehue
Vitacura,3.0,4.0,2.0,0.0,137.0,125.0,1654740.0,350000.0,-33.3941348,-70.5926912,2004740.0,2360.4296199481028,Escuela Militar
Vitacura,5.0,5.0,2.0,1.0,400.0,300.0,2500000.0,350000.0,-33.3723174,-70.5426691,2850000.0,3961.515273197853,Los Dominicos
Vitacura,4.0,3.0,2.0,0.0,140.0,125.0,1450000.0,230000.0,-33.3987932,-70.580621,1680000.0,1670.7800372806062,Manquehue
Vitacura,3.0,3.0,2.0,1.0,224.0,132.0,2200000.0,250000.0,-33.3901603,-70.5695104,2450000.0,2082.577306807348,Manquehue
Vitacura,3.0,3.0,2.0,0.0,164.0,140.0,1600000.0,350000.0,-33.3742884,-70.5258593,1950000.0,4133.520768350603,Los Dominicos
Vitacura,3.0,4.0,3.0,0.0,600.0,450.0,4500000.0,900000.0,-33.3685823,-70.5437429,5400000.0,4372.89883323111,Los Dominicos
Vitacura,4.0,5.0,2.0,1.0,269.0,238.0,3244588.0,661000.0,-33.372348,-70.5445704,3905588.0,3952.8781459518677,Los Dominicos
Vitacura,3.0,3.0,1.0,1.0,140.0,140.0,1230000.0,180000.0,-33.4069715,-70.5987908,1410000.0,1109.1701915483363,El Golf
Vitacura,3.0,3.0,2.0,0.0,130.0,120.0,2433441.0,0.0,-33.3983681,-70.5995344,2433441.0,2056.8338919186685,El Golf
Vitacura,2.0,2.0,2.0,1.0,119.0,87.0,1492511.0,174.0,-33.374452,-70.5217993,1492685.0,4292.400016791129,Los Dominicos
Vitacura,3.0,4.0,4.0,1.0,380.0,300.0,2500000.0,550000.0,-33.4065,-70.5952,3050000.0,1115.28912616989,Alcántara
Vitacura,4.0,3.0,1.0,1.0,160.0,160.0,1460065.0,220000.0,-33.4068015,-70.5966994,1680065.0,1089.539934667964,El Golf
Vitacura,3.0,3.0,3.0,0.0,297.0,252.0,3569047.0,0.0,-33.4053173,-70.5999264,3569047.0,1316.3489393910143,El Golf
Vitacura,5.0,4.0,2.0,0.0,149.0,135.0,1946753.0,190000.0,-33.3827781,-70.5692216,2136753.0,2898.616267922708,Manquehue
Vitacura,3.0,3.0,1.0,0.0,131.0,115.0,1700000.0,150000.0,-33.4042105,-70.594355,1850000.0,1316.4192506086315,Alcántara
Vitacura,4.0,5.0,3.0,1.0,310.0,280.0,2000000.0,800000.0,-33.3678525,-70.5780488,2800000.0,4663.042542577837,Manquehue
Vitacura,3.0,5.0,4.0,1.0,305.0,280.0,3400000.0,961000.0,-33.3736335,-70.5437326,4361000.0,3811.2884465751567,Los Dominicos
Vitacura,4.0,4.0,2.0,1.0,235.0,220.0,2200000.0,350000.0,-33.396059,-70.5857782,2550000.0,2027.9152565504214,Escuela Militar
Vitacura,3.0,2.0,1.0,1.0,230.0,140.0,1752078.0,250000.0,-33.4032129,-70.5904309,2002078.0,1341.5583217185072,Escuela Militar
Vitacura,3.0,3.0,2.0,1.0,150.0,120.0,1622294.0,350000.0,-33.3959818,-70.584935,1972294.0,2033.9666280535127,Escuela Militar
Vitacura,4.0,4.0,3.0,1.0,200.0,180.0,2530779.0,0.0,-33.4000804,-70.601105,2530779.0,1905.1566239630815,El Golf
Vitacura,5.0,4.0,2.0,0.0,180.0,160.0,1946753.0,190000.0,-33.3823038,-70.5692966,2136753.0,2951.715228244579,Manquehue
Vitacura,4.0,3.0,2.0,0.0,230.0,180.0,2300000.0,350000.0,-33.3932351,-70.5793957,2650000.0,2067.995151805113,Manquehue
Vitacura,3.0,2.0,2.0,0.0,228.0,228.0,2920130.0,0.0,-33.3714698,-70.5708584,2920130.0,4164.219973612469,Manquehue
Vitacura,5.0,5.0,4.0,1.0,664.0,419.0,5191341.0,0.0,-33.3655099,-70.547124,5191341.0,4717.939036466667,Los Dominicos
Vitacura,5.0,5.0,2.0,0.0,404.0,365.0,3500000.0,1200000.0,-33.3656073,-70.5444907,4700000.0,4702.655565005917,Los Dominicos
Vitacura,3.0,3.0,3.0,0.0,196.0,170.0,2500000.0,350000.0,-33.3726,-70.5414,2850000.0,3938.0511329475135,Los Dominicos
Vitacura,2.0,3.0,1.0,1.0,161.0,150.0,1600000.0,250000.0,-33.3954773,-70.5857925,1850000.0,2092.5987709943283,Escuela Militar
Vitacura,2.0,2.0,1.0,1.0,110.0,88.0,1300000.0,160000.0,-33.374452,-70.5217993,1460000.0,4292.400016791129,Los Dominicos
Vitacura,3.0,4.0,2.0,0.0,164.0,142.0,2011645.0,300000.0,-33.3743223,-70.5262699,2311645.0,4113.945595732441,Los Dominicos
Vitacura,3.0,4.0,3.0,1.0,340.0,300.0,3569047.0,900000.0,-33.371817,-70.5507778,4469047.0,4049.006484092329,Los Dominicos
Vitacura,4.0,4.0,2.0,1.0,164.0,144.0,1460065.0,190000.0,-33.3801251,-70.537276,1650065.0,3167.5358779143367,Los Dominicos
Vitacura,2.0,1.0,1.0,1.0,75.0,70.0,1100000.0,80000.0,-33.3998643,-70.578025,1180000.0,1413.3320893312073,Manquehue
Vitacura,3.0,2.0,2.0,0.0,140.0,125.0,1500000.0,0.0,-33.3880045,-70.5463085,1500000.0,2215.313753381694,Los Dominicos
Vitacura,4.0,4.0,3.0,0.0,307.0,277.0,2920130.0,740000.0,-33.3785072,-70.5833005,3660130.0,3685.10813204572,Manquehue
Vitacura,2.0,2.0,1.0,0.0,119.7,87.4,1400000.0,0.0,-33.3744758,-70.5217455,1400000.0,4292.605415668518,Los Dominicos
Vitacura,3.0,4.0,3.0,0.0,316.0,287.0,4704653.0,700000.0,-33.3941639,-70.5922767,5404653.0,2345.453338962897,Escuela Militar
Vitacura,4.0,3.0,2.0,0.0,398.0,360.0,3698831.0,0.0,-33.3685822,-70.5437441,3698831.0,4372.907254862322,Los Dominicos
Vitacura,3.0,3.0,3.0,1.0,170.0,165.0,2578474.0,350000.0,-33.3907979,-70.5934441,2928474.0,2735.118261705255,Escuela Militar
Vitacura,2.0,2.0,1.0,0.0,92.0,82.0,1362727.0,150000.0,-33.3922579,-70.5784101,1512727.0,2113.0926855605558,Manquehue
Vitacura,2.0,3.0,1.0,0.0,170.0,170.0,1800000.0,180000.0,-33.3948174,-70.5922012,1980000.0,2274.092977904514,Escuela Militar
Vitacura,3.0,4.0,0.0,0.0,340.0,200.0,1800000.0,0.0,-33.3944455,-70.564178,1800000.0,1618.933848898177,Manquehue
Vitacura,3.0,3.0,2.0,1.0,150.0,140.0,1460065.0,280000.0,-33.3904294,-70.5873346,1740065.0,2663.0597156524373,Escuela Militar
Vitacura,3.0,2.0,2.0,0.0,1.0,140.0,2595671.0,0.0,-33.3842794,-70.5558652,2595671.0,2662.5876458683742,Hernando de Magallanes
Vitacura,4.0,4.0,2.0,0.0,170.0,140.0,2238766.0,0.0,-33.3957408,-70.5723317,2238766.0,1527.3844677338097,Manquehue
Vitacura,4.0,3.0,2.0,1.0,180.0,165.0,1330281.0,320000.0,-33.4019279,-70.5828705,1650281.0,1382.3416435545687,Escuela Militar
Vitacura,4.0,5.0,0.0,0.0,410.0,410.0,8435930.0,1100000.0,-33.3648591,-70.5465053,9535930.0,4788.103763171596,Los Dominicos
Vitacura,3.0,3.0,2.0,1.0,156.0,140.0,1427619.0,300000.0,-33.3742884,-70.5258593,1727619.0,4133.520768350603,Los Dominicos
